timestamp_ms,pid,ppid,tid,name,priority,nice_value,state,cpu_affinity,current_cpu,voluntary_ctx_switches,involuntary_ctx_switches,cpu_time_ms,memory_rss,memory_vms,page_faults,minor_faults,major_faults,scheduler_latency_ns,is_realtime,scheduler_policy
1748112764922,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109023232,84865024,213950,0,0,0,0,0
1748112764922,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51691520,8011776,14461,0,0,0,0,0
1748112764922,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112764922,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112764922,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112764922,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120561664,40443904,86523,0,0,0,0,0
1748112764922,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112764922,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118906880,36237312,47326,0,0,0,0,0
1748112764922,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112764922,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112764922,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
1748112764922,7428,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,609.375,39956480,5660672,13885,0,0,0,0,0
1748112764922,7012,6068,0,"WindowsTerminal.exe",8,0,"",0,0,0,0,562.5,95461376,29962240,26166,0,0,0,0,0
1748112764922,9632,6068,0,"msedge.exe",8,0,"",0,0,0,0,546.875,119144448,35487744,42723,0,0,0,0,0
1748112764922,8168,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,343.75,41037824,13697024,16137,0,0,0,0,0
1748112764922,9496,6068,0,"vmtoolsd.exe",8,0,"",0,0,0,0,312.5,23412736,5931008,6373,0,0,0,0,0
1748112764922,11108,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,312.5,39100416,12775424,12519,0,0,0,0,0
1748112764922,5408,912,0,"svchost.exe",8,0,"",0,0,0,0,281.25,38854656,7667712,10793,0,0,0,0,0
1748112765177,6068,6028,0,"explorer.exe",8,0,"",0,0,0,0,9125,311730176,148054016,140251,0,0,0,0,0
1748112765177,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
1748112765177,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109027328,84865024,213951,0,0,0,0,0
1748112765177,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51654656,7974912,14461,0,0,0,0,0
1748112765177,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112765177,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112765177,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112765177,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120483840,40366080,86523,0,0,0,0,0
1748112765177,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112765177,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118886400,36216832,47326,0,0,0,0,0
1748112765177,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112765177,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112765177,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
1748112765177,7428,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,609.375,39956480,5660672,13885,0,0,0,0,0
1748112765177,7012,6068,0,"WindowsTerminal.exe",8,0,"",0,0,0,0,562.5,95436800,29937664,26166,0,0,0,0,0
1748112765177,9632,6068,0,"msedge.exe",8,0,"",0,0,0,0,546.875,119144448,35487744,42723,0,0,0,0,0
1748112765177,8168,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,343.75,41037824,13697024,16137,0,0,0,0,0
1748112765177,9496,6068,0,"vmtoolsd.exe",8,0,"",0,0,0,0,312.5,23412736,5931008,6373,0,0,0,0,0
1748112765177,11108,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,312.5,39100416,12775424,12519,0,0,0,0,0
1748112765177,5408,912,0,"svchost.exe",8,0,"",0,0,0,0,281.25,38854656,7667712,10793,0,0,0,0,0
1748112765447,6068,6028,0,"explorer.exe",8,0,"",0,0,0,0,9125,311730176,148054016,140251,0,0,0,0,0
1748112765447,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
1748112765447,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109027328,84865024,213951,0,0,0,0,0
1748112765447,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51654656,7974912,14461,0,0,0,0,0
1748112765447,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112765447,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112765447,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112765447,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120483840,40366080,86523,0,0,0,0,0
1748112765447,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112765447,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118886400,36216832,47326,0,0,0,0,0
1748112765447,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112765447,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112765447,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
1748112765447,7428,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,609.375,39956480,5660672,13885,0,0,0,0,0
1748112765447,9632,6068,0,"msedge.exe",8,0,"",0,0,0,0,562.5,119345152,35655680,42838,0,0,0,0,0
1748112765447,7012,6068,0,"WindowsTerminal.exe",8,0,"",0,0,0,0,562.5,95580160,29949952,26201,0,0,0,0,0
1748112765447,8168,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,343.75,41037824,13697024,16137,0,0,0,0,0
1748112765447,9496,6068,0,"vmtoolsd.exe",8,0,"",0,0,0,0,312.5,23412736,5931008,6373,0,0,0,0,0
1748112765447,11108,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,312.5,39100416,12775424,12519,0,0,0,0,0
1748112765447,5408,912,0,"svchost.exe",8,0,"",0,0,0,0,281.25,38854656,7667712,10793,0,0,0,0,0
1748112765704,6068,6028,0,"explorer.exe",8,0,"",0,0,0,0,9125,311730176,148054016,140251,0,0,0,0,0
1748112765704,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
1748112765704,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109027328,84865024,213951,0,0,0,0,0
1748112765704,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51654656,7974912,14461,0,0,0,0,0
1748112765704,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112765704,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112765704,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112765704,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120483840,40366080,86523,0,0,0,0,0
1748112765704,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112765704,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118886400,36216832,47326,0,0,0,0,0
1748112765704,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112765704,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112765704,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
